id	TV	antc	saldores	TC	cons	edad	ESTADO_CIVIL	SEXO	antig_pp	ingresos	endeud	riesgo	conscateg
2546	0	51	10279.64809	1	56325.44086	54	1	2	29	21815.7051	0.40315255	Bajo	3
2550	0	28	2331.060924	1	3007.719465	54	1	1	19	18879.80093	0.270219341	Bajo	1
2552	0	15	10484.91197	1	147459.506	54	1	1	10	34675.22053	0.442546416	Bajo	4
2553	0	15	16139.76313	1	65934.18871	56	3	2	1	16978.59709	0.528370568	Bajo	3
2554	1	104	1753.727346	1	7404.566188	54	1	2	8	31500.36091	0.218994329	Bajo	1
2555	0	53	36381.86695	1	155775.8372	54	1	2	12	38575.06636	0.646674786	Bajo	4
2559	0	67	5138.638852	1	26713.21192	54	2	2	15	34618.38161	0.117156212	Bajo	2
2563	0	97	16921.5165	1	75273.54506	54	1	2	16	34642.74115	0.598683744	Bajo	3
2565	1	104	14401.33345	1	30677.30706	55	1	2	11	73897.55458	0.050819703	Bajo	2
2566	0	102	1032.863993	1	6179.596847	54	3	1	17	16487.92642	0.2296813	Bajo	1
2567	1	114	10401.90221	1	6652.113103	54	2	2	28	71937.19186	0.154301309	Bajo	1
2570	1	104	17677.11468	1	47033.86224	54	2	2	21	67323.9596	0.264601389	Bajo	2
2571	0	37	5258.129443	1	11923.97922	54	1	2	33	30870.49289	0.156544546	Bajo	1
2572	0	77	8300.95375	1	52083.96428	54	2	1	2	30530.61935	0.278988982	Bajo	3
2573	1	20	4500.640667	1	41711.29308	54	3	2	19	77165.86027	0.140316657	Bajo	2
2576	1	67	5054.079661	1	1323.947419	54	1	1	27	53049.27108	0.12441235	Bajo	1
2578	1	113	5519.2535	1	29326.46443	54	1	2	22	22765.72703	0.155163049	Bajo	2
2587	1	68	16866.1304	1	78864.65705	54	1	1	22	42958.62299	0.261427067	Bajo	3
2592	1	57	4628.867063	1	39310.90115	53	2	2	21	66155.86181	0.195688386	Bajo	2
2593	0	114	14547.34924	1	91800.16678	53	2	2	4	27235.12203	0.243321692	Bajo	3
2602	0	88	3197.766625	1	27442.86304	53	1	2	26	8326.321645	0.555391474	Bajo	2
2603	0	56	181.6409608	1	779.6951827	51	1	1	28	5410.137107	0.38880789	Bajo	1
2610	0	114	3201.651745	1	19172.37743	54	2	1	20	36267.87024	0.17308546	Bajo	1
2611	1	112	22875.33695	1	90381.69299	53	2	2	6	25060.16339	0.548684503	Bajo	3
2612	1	104	38928.25144	1	90987.21682	53	1	1	14	27371.99942	0.455364665	Bajo	3
2614	1	57	7015.17533	1	12915.32099	54	1	1	15	38836.06139	0.259639188	Bajo	1
2615	0	73	12485.67981	1	60273.02424	54	3	2	20	30435.50116	0.406287446	Bajo	3
2616	0	15	32852.81283	1	60655.73176	54	1	2	10	36594.98402	0.470556612	Bajo	3
2619	0	32	6203.867289	1	16335.97329	54	2	2	30	20942.24171	0.254906392	Bajo	1
2623	1	113	4186.240799	1	33122.03089	54	2	2	9	35450.08579	0.421044796	Bajo	2
2628	1	114	15981.74509	1	123976.6795	53	1	1	11	70404.861	0.171690255	Bajo	4
2636	0	104	7730.060685	1	40420.62347	53	1	2	11	51015.82975	0.187348568	Bajo	2
2639	1	114	39338.73296	1	81523.51347	54	2	2	9	49171.46483	0.365591413	Bajo	3
2643	1	71	8865.140356	1	117385.4345	54	3	2	23	47642.61391	0.420993621	Bajo	4
2647	1	98	16139.82094	1	148757.4601	54	1	2	22	57597.54458	0.279504974	Bajo	4
2651	0	40	4682.3106	1	16301.48128	54	1	2	16	39336.01189	0.108251305	Bajo	1
2653	1	114	28051.27759	1	103449.9825	53	1	2	17	52681.55807	0.250662762	Bajo	4
2654	0	59	11266.34505	1	57727.06526	53	1	2	15	34943.17543	0.43012017	Bajo	3
2657	1	81	3154.209333	1	38823.12192	54	2	1	1	37830.36052	0.133408763	Bajo	2
2659	1	114	8967.101651	1	54350.35413	53	1	2	9	65861.22742	0.183228187	Bajo	3
2660	1	104	4546.77076	1	32147.1662	54	1	1	7	72928.973	0.298911263	Bajo	2
2662	1	100	8759.29394	1	48155.28618	54	2	1	15	50492.6797	0.48922006	Bajo	2
2663	0	104	7844.845192	1	43818.05756	53	3	2	9	32574.50048	0.3602831	Bajo	2
2664	0	104	21267.35945	1	114429.157	54	2	1	5	36124.03297	0.326781517	Bajo	4
2670	0	90	18960.17583	1	72280.49887	53	2	1	22	22764.56705	0.465194905	Bajo	3
2677	1	104	4221.010318	1	18336.00111	54	1	1	8	76731.38068	0.317352946	Bajo	1
2681	0	114	1288.195057	1	9345.623422	53	1	2	29	21140.59794	0.116164609	Bajo	1
2682	1	104	11883.06173	1	57061.45503	53	2	1	13	36448.8268	0.301581058	Bajo	3
2685	1	102	5447.586897	1	44938.58884	53	1	2	26	36481.30618	0.352843243	Bajo	2
2688	0	51	8546.040121	1	19216.79037	54	2	2	9	8326.321645	0.46250209	Bajo	1
2689	1	109	841.0245898	1	45633.69245	53	2	2	9	29530.71837	0.286134025	Bajo	2
2691	0	45	4202.047228	1	7111.97959	53	1	2	20	12096.24995	0.41908132	Bajo	1
2692	0	114	16019.53252	1	42864.96573	53	2	2	13	29403.1208	0.293113855	Bajo	2
2693	1	115	6572.086552	1	24255.74581	53	1	2	17	61216.67575	0.125053814	Bajo	2
2694	1	114	7150.379847	1	135752.0529	53	3	1	44	57572.02506	0.173186654	Bajo	4
2699	1	104	59707.56572	1	89144.88328	53	2	1	20	72658.69814	0.269251253	Bajo	3
2704	0	29	2947.627284	1	15581.88984	53	1	2	29	5410.137107	0.636119211	Bajo	1
2712	1	83	26448.60744	1	105721.0634	53	1	2	9	105721.5493	0.218688516	Bajo	4
2715	0	104	9977.695577	1	88886.98526	53	2	2	10	39141.13559	0.205676437	Bajo	3
2716	1	114	12952.93497	1	52761.64035	54	3	2	17	61757.22547	0.226622277	Bajo	3
2717	0	32	36796.43015	1	141338.8566	53	1	2	28	77224.3713	0.242737255	Bajo	4
2723	1	104	21728.75224	1	310872.2893	53	2	1	5	46060.404	0.319590511	Bajo	4
2725	1	104	5701.646047	1	61801.14863	53	1	2	20	46053.44413	0.220217873	Bajo	3
2726	1	102	9348.086311	1	128178.9152	53	2	1	24	44040.88241	0.495512155	Bajo	4
2728	0	110	2674.408475	1	12805.86696	53	2	1	1	29654.83601	0.34721768	Bajo	1
2743	0	112	14458.53491	1	69960.75798	53	3	2	17	31344.92387	0.442657464	Bajo	3
2747	1	104	17083.39653	1	80743.06555	52	2	2	5	49642.41587	0.443543789	Bajo	3
2748	0	113	3135.257806	1	19508.4901	53	1	2	7	36995.17641	0.206709623	Bajo	1
2753	0	113	25869.84007	1	43050.71151	53	3	2	8	55535.1038	0.305326051	Bajo	2
2754	0	15	10775.37101	1	21784.11289	53	1	2	16	20785.64469	0.414322786	Bajo	2
2765	1	114	5033.948722	1	39168.38891	53	1	2	9	49743.33395	0.354012779	Bajo	2
2767	1	104	29735.28089	1	289110.3054	53	1	2	14	63418.31388	0.727575176	Bajo	4
2768	0	75	582.2015415	1	3441.569518	53	1	2	18	27265.28145	0.38534482	Bajo	1
2769	0	68	7401.964545	1	27043.0078	53	1	2	9	7363.539956	0.710850662	Bajo	2
2770	1	104	32641.90628	1	160414.372	52	3	2	15	60120.4966	0.392981343	Bajo	4
2773	0	39	7414.105547	1	95411.24782	55	2	2	22	21128.99816	0.260956355	Bajo	3
2779	0	89	1521.591378	1	7907.560985	53	3	2	3	14151.73086	0.290097541	Bajo	1
2780	0	28	4538.607382	1	10302.54255	53	1	1	20	24548.61312	0.253868544	Bajo	1
2784	0	104	3895.654576	1	19100.07487	52	2	2	25	8325.161668	0.442659886	Bajo	1
2787	0	44	17234.53467	1	127373.3389	53	1	1	35	39286.13284	0.486336365	Bajo	4
2788	0	39	4880.40551	1	46363.43608	53	1	2	22	77276.57031	0.090637056	Bajo	2
2791	0	47	20366.50863	1	113622.9135	53	1	2	17	27975.18795	0.584109549	Bajo	4
2792	0	28	19904.79208	1	194159.9127	53	2	2	38	71765.51512	0.390718627	Bajo	4
2793	1	111	19430.26389	1	176633.6182	53	1	2	13	52115.48884	0.621907942	Bajo	4
2794	1	113	17928.60688	1	106278.1967	53	1	2	16	87999.40638	0.38346783	Bajo	4
2797	0	39	27322.0196	1	72068.61178	52	3	2	12	36646.02305	0.204840783	Bajo	3
2802	0	101	26290.1847	1	124372.9965	52	1	1	0	26245.66085	0.636016088	Bajo	4
2804	1	114	22972.45341	1	103113.8236	53	1	2	18	60344.37234	0.293847411	Bajo	4
2806	0	25	6502.790334	1	25875.36711	52	1	2	20	25215.60044	0.320978471	Bajo	2
2810	0	46	20247.79275	1	99748.7077	53	1	2	11	41666.40757	0.188680679	Bajo	3
2813	1	114	13974.88362	1	91500.66213	52	2	1	26	55593.1027	0.301465384	Bajo	3
2815	0	104	45322.17745	1	143326.9631	52	2	1	41	48685.43407	0.55170451	Bajo	4
2816	0	8	3128.354779	1	25342.63149	53	1	1	8	8755.513483	0.671894542	Bajo	2
2817	1	114	13984.00672	1	158574.314	52	1	2	25	48024.24665	0.425248907	Bajo	4
2820	0	114	1105.027799	1	826.7444583	52	1	2	29	37862.8399	0.047162158	Bajo	1
2826	0	110	11741.37855	1	43227.6117	52	1	2	24	22471.09263	0.196738592	Bajo	2
2827	0	109	11360.86796	1	61924.0387	52	2	1	26	37645.92403	0.346619215	Bajo	3
2829	1	27	3758.542187	1	26270.90941	52	1	2	13	29531.87835	0.333343022	Bajo	2
2830	1	61	15406.08813	1	64834.13294	55	2	2	26	26169.1023	0.354629876	Bajo	3
2831	0	51	7552.420473	1	34080.07162	52	1	2	27	8326.321645	0.765451379	Bajo	2
2832	0	107	46225.17897	1	217317.6968	52	1	2	9	87081.86383	0.412034047	Bajo	4
2835	1	114	3069.337943	1	15642.15547	52	3	2	12	68900.36962	0.087612883	Bajo	1
2838	0	53	18056.7118	1	105137.2893	52	1	1	15	31702.19707	0.515521405	Bajo	4
2844	0	56	34033.18423	1	201267.932	53	2	2	20	32300.74569	0.44977196	Bajo	4
2845	0	104	23786.68685	1	122771.2283	52	3	1	15	35039.4536	0.430528354	Bajo	4
2848	1	19	315.6082516	1	5494.670861	53	1	2	20	69923.47016	0.243001659	Bajo	1
2849	1	106	18673.44004	1	80954.06577	53	3	2	43	60891.88193	0.278282851	Bajo	3
2850	1	37	22576.8533	1	98037.97107	52	1	1	12	40377.67208	0.297342067	Bajo	3
2858	1	48	3001.833969	1	69654.4694	52	2	1	5	37844.28026	0.349332414	Bajo	3
2860	0	69	197.1698812	1	1165.536243	53	1	2	29	8326.321645	0.161277515	Bajo	1
2863	0	89	19138.24387	1	89076.3849	52	1	2	17	31884.31361	0.386069051	Bajo	3
2864	1	51	49699.14762	1	90305.63019	52	1	2	20	79845.92145	0.144804021	Bajo	3
2867	1	31	35761.46172	1	55419.68738	52	2	1	31	72677.25778	0.430306445	Bajo	3
2870	0	60	3893.44607	1	33759.0057	52	1	2	12	28291.86193	0.439820008	Bajo	2
2871	0	59	5298.530074	1	39709.86606	52	1	1	23	26872.04893	0.288340672	Bajo	2
2873	1	72	20562.70723	1	100055.031	51	1	1	23	90174.36501	0.121506599	Bajo	4
2878	1	104	3462.544546	1	24228.66097	52	2	2	13	28228.06314	0.319131703	Bajo	2
2881	1	113	9945.978653	1	58999.46776	53	1	2	14	50307.08323	0.250180313	Bajo	3
2887	0	39	25276.96601	1	154423.5157	52	3	2	38	51659.61751	0.371207814	Bajo	4
2892	1	104	2943.765289	1	52048.63049	52	2	2	16	56763.52044	0.115696741	Bajo	3
2896	1	104	6904.611267	1	16633.63599	52	1	2	7	50558.79845	0.334419309	Bajo	1
2898	1	94	12742.23654	1	96255.5262	52	3	2	3	47176.30278	0.273351365	Bajo	3
2902	0	115	6724.438789	1	39859.65134	52	1	1	30	20253.21481	0.475568156	Bajo	2
2903	0	114	26025.48772	1	329501.9639	52	2	1	7	60492.84951	0.378838159	Bajo	4
2904	1	114	15906.69057	1	95402.80694	52	2	1	16	56387.68759	0.187167102	Bajo	3
2905	0	115	9412.757384	1	63473.5197	52	2	1	12	44670.75043	0.200521423	Bajo	3
2907	1	24	24506.20891	1	202987.446	52	2	1	24	80961.82022	0.400356897	Bajo	4
2909	1	51	4614.725686	1	22220.72878	52	1	2	35	26593.65423	0.159839047	Bajo	2
2910	1	103	28762.80971	1	203941.797	52	2	2	26	38555.34673	0.65186714	Bajo	4
2911	1	104	2837.421669	1	30347.51118	52	2	1	3	35926.83672	0.233222588	Bajo	2
2913	1	114	10428.30021	1	75051.67692	52	3	2	19	187607.872	0.268407323	Bajo	3
2914	0	111	92924.78207	1	228539.1675	52	2	2	26	79762.40304	0.670221198	Bajo	4
2920	0	5	10638.79051	1	56682.77947	51	2	2	32	23584.67145	0.447688865	Bajo	3
2925	1	81	14500.20746	1	66809.71687	52	2	2	14	45570.89331	0.045981775	Bajo	3
2929	1	104	19418.11132	1	62650.2441	51	2	1	13	17856.70039	0.523379888	Bajo	3
2931	0	9	1761.462899	1	7484.014596	51	1	2	26	8755.513483	0.262788818	Bajo	1
2932	0	28	11226.83129	1	45923.19177	52	1	1	5	25084.52293	0.574004624	Bajo	2
2935	1	104	1211.776119	1	7163.191495	51	2	2	36	58018.61657	0.107632005	Bajo	1
2936	0	39	12776.69386	1	41734.98528	51	1	2	19	29411.24064	0.182803392	Bajo	2
2944	1	104	21289.7914	1	104713.2099	51	2	1	18	67461.99697	0.32857784	Bajo	4
2945	0	104	12394.63386	1	49310.43897	51	1	2	2	23829.4268	0.48724383	Bajo	2
2946	0	113	6965.350968	1	72672.607	51	2	2	5	45060.50302	0.223440766	Bajo	3
2949	0	53	3025.098443	1	15580.60174	52	1	1	32	28086.54584	0.184687152	Bajo	1
2952	1	103	29860.43728	1	148528.0414	52	3	2	37	67932.94801	0.568022847	Bajo	4
2954	0	111	7224.833099	1	73741.78993	51	1	2	17	22280.85625	0.520309767	Bajo	3
2956	0	105	10669.97554	1	40213.2089	51	2	1	9	26562.33482	0.535188436	Bajo	2
2960	0	29	20056.78587	1	81235.84109	51	3	2	35	33773.91767	0.513183473	Bajo	3
2961	0	57	2525.467281	1	9788.585009	52	1	2	24	29758.07405	0.225243627	Bajo	1
2962	1	104	2328.332089	1	4507.202655	52	2	2	18	33788.99738	0.266397061	Bajo	1
2964	1	104	4199.665279	1	9184.229028	52	1	1	12	26028.74497	0.335165114	Bajo	1
2969	1	102	5890.513795	1	39238.61016	51	1	1	8	85392.93595	0.402824386	Bajo	2
2971	1	104	1549.874132	1	9143.909337	51	3	2	33	40320.83316	0.255259206	Bajo	1
2973	0	74	2518.610506	1	12243.91198	52	1	2	24	8326.321645	0.485849819	Bajo	1
2974	1	39	19222.89556	1	89922.40464	51	1	2	38	52929.79335	0.125021696	Bajo	3
2975	0	115	5923.028556	1	17606.22279	51	2	2	27	36104.31335	0.229936707	Bajo	1
2977	1	113	5740.821015	1	17754.42396	52	1	1	28	47404.81843	0.302525265	Bajo	1
2978	0	51	15268.14321	1	72891.83882	51	1	2	19	37921.99878	0.34900312	Bajo	3
2980	0	28	46788.0821	1	75076.31737	52	1	2	30	49787.41312	0.491822418	Bajo	3
2983	0	93	25810.4301	1	88102.13304	52	1	2	2	20661.52705	0.509243768	Bajo	3
2985	1	114	6790.79804	1	47417.04384	52	2	2	2	38375.55015	0.232348336	Bajo	2
2988	0	114	12124.53702	1	154231.3756	51	1	2	25	32461.98262	0.442329462	Bajo	4
2991	1	75	7180.246713	1	64487.37435	51	1	1	35	42061.96004	0.397966962	Bajo	3
2993	1	114	6373.922265	1	138917.1429	52	1	2	9	39840.60229	0.354657893	Bajo	4
2994	0	9	1350.044793	1	15827.84343	51	2	2	20	8282.242484	0.324571429	Bajo	1
2995	1	101	5576.142769	1	82141.17831	51	1	2	46	45848.12804	0.466310436	Bajo	3
3000	1	53	55488.30139	1	290727.6743	51	1	2	17	104304.0563	0.427069696	Bajo	4
3004	0	51	15823.53048	1	72048.59416	52	1	2	14	28724.5337	0.62245043	Bajo	3
3008	0	114	4523.656604	1	63944.83341	51	3	2	31	23439.67421	0.281098629	Bajo	3
3010	0	114	17185.76253	1	67700.84334	51	2	1	12	30890.21251	0.371748404	Bajo	3
3021	0	69	12366.40892	1	40510.60565	51	3	1	5	41659.4477	0.344330345	Bajo	2
3025	0	114	4659.05769	1	18065.49957	51	1	2	38	32098.90953	0.207301243	Bajo	1
3030	1	55	12951.14273	1	79586.48012	51	1	2	2	51942.65213	0.146842047	Bajo	3
3031	1	103	21542.28956	1	106327.7204	51	3	2	9	41370.61319	0.444864994	Bajo	4
3038	0	50	3911.472568	1	9888.326235	51	2	1	14	24450.015	0.431654332	Bajo	1
3039	1	98	7300.789524	1	58681.05667	51	1	2	18	13453.42414	0.740055182	Bajo	3
3042	1	25	12780.49804	1	59605.14191	51	1	1	18	72872.13408	0.171757346	Bajo	3
3043	0	94	3041.413638	1	3393.29458	51	1	2	28	29273.20327	0.134416706	Bajo	1
3044	0	114	8266.242045	1	34766.40828	51	1	2	33	18681.44471	0.52658367	Bajo	2
3052	1	78	13813.25219	1	126044.8299	51	3	2	3	45602.21271	0.717830997	Bajo	4
3053	0	104	5777.683412	1	34262.6723	51	2	2	21	32449.22286	0.274850218	Bajo	2
3057	1	104	2533.295337	1	124876.8921	51	1	2	20	46923.42758	0.309887521	Bajo	4
3059	1	39	1327.624409	1	4960.46675	51	2	2	7	46236.72065	0.227167336	Bajo	1
3060	0	102	3269.386977	1	14403.091	51	2	2	9	9226.464526	0.18758612	Bajo	1
3061	0	26	3863.602329	1	11461.58047	51	1	2	18	8326.321645	0.428980217	Bajo	1
3064	0	46	3124.238401	1	18792.25999	51	1	2	24	5411.297085	0.4073612	Bajo	1
3065	1	102	77206.41579	1	239318.4456	51	2	1	11	104903.7649	0.395792052	Bajo	4
3066	1	115	29900.43321	1	115575.6805	51	2	2	45	41843.88419	0.468606437	Bajo	4
3068	0	110	3528.580036	1	20048.17154	51	3	1	15	32812.29596	0.235808675	Bajo	2
3069	0	51	2666.707611	1	7860.940692	51	1	2	24	33461.8836	0.20737685	Bajo	1
3070	0	59	2492.015929	1	7606.91623	51	1	2	20	5410.137107	0.750379503	Bajo	1
3071	0	28	4211.528773	1	39100.15647	51	1	2	30	18458.72894	0.434162006	Bajo	2
3075	0	47	16690.37494	1	57251.60278	52	1	1	13	3898.685853	1.849131211	Bajo	3
3076	0	28	16505.86639	1	112218.5811	51	2	1	27	37309.53043	0.347003171	Bajo	4
3077	1	28	13025.53816	1	209193.8213	51	3	2	15	50079.72756	0.340538299	Bajo	4
3078	1	113	7747.404974	1	38139.62973	56	1	2	1	55038.63325	0.176081394	Bajo	2
3080	1	114	20599.21117	1	32662.08347	51	2	2	5	85942.76549	0.153463625	Bajo	2
3088	0	10	3791.172577	1	39727.51098	46	1	2	14	53077.11055	0.106262211	Bajo	2
3101	1	114	24184.37984	1	55209.3185	51	1	2	5	55718.38032	0.28431028	Bajo	3
3106	0	52	4213.413519	1	16703.19815	51	1	2	29	8326.321645	0.550562831	Bajo	1
3107	1	104	5929.156872	1	108805.5695	51	2	1	9	49686.49504	0.200134473	Bajo	4
3110	1	113	4166.71113	1	21363.09993	50	1	2	15	33628.92043	0.162481805	Bajo	2
3122	0	105	20364.27699	1	86558.19066	51	3	2	29	40993.62036	0.546448783	Bajo	3
3123	0	104	12506.08826	1	65245.43542	50	2	1	26	44631.31118	0.19470683	Bajo	3
3129	1	114	11773.25735	1	48971.71656	50	2	1	10	62145.81808	0.309071209	Bajo	2
3130	1	114	6837.685436	1	30691.25187	50	2	1	7	48809.55171	0.145864585	Bajo	2
3132	0	114	3647.099347	1	7986.351467	50	1	1	20	58229.73256	0.073921194	Bajo	1
3135	1	27	17045.3316	1	115091.0267	50	1	2	24	35794.59924	0.441151727	Bajo	4
3139	0	32	20181.35256	1	225889.4458	51	1	1	23	23205.35867	0.411375156	Bajo	4
3140	0	98	98.58494057	1	582.7681216	50	1	1	32	31226.60612	0.124166791	Bajo	1
3144	0	75	1214.065565	1	3855.265507	50	3	2	30	7666.294198	0.193100318	Bajo	1
3145	1	114	7837.537464	1	107977.9255	50	2	2	23	56277.48968	0.179870352	Bajo	4
3146	0	100	12128.13307	1	71316.16794	51	2	2	15	21698.54733	0.316619801	Bajo	3
3150	0	106	2938.307619	1	34416.00738	50	1	1	23	28588.81628	0.242898645	Bajo	2
3153	0	104	26546.14016	1	67136.66829	50	3	1	2	56877.19828	0.207092774	Bajo	3
3156	0	114	15398.6879	1	34902.59564	50	2	1	5	81530.20941	0.161787838	Bajo	2
3157	1	114	16124.75454	1	75786.34632	51	1	2	43	66402.93711	0.379047078	Bajo	3
3159	0	110	15144.15467	1	104868.0019	50	1	1	10	61330.35359	0.262124943	Bajo	4
3163	0	18	9622.045142	1	39732.40207	50	2	1	18	19017.83831	0.492799634	Bajo	2
3166	1	104	7000.814258	1	19162.57213	50	2	1	16	57438.6276	0.341150918	Bajo	1
3169	0	18	49313.21406	1	83350.35278	50	1	1	18	30951.69134	0.371076341	Bajo	3
3172	0	10	23756.31122	1	112531.8999	50	1	2	9	28040.14672	0.693871675	Bajo	4
3173	0	91	4220.501552	1	25976.58145	50	1	1	28	10668.3171	0.577930847	Bajo	2
3174	1	110	7615.102735	1	42869.07055	50	1	2	34	145168.9191	0.023116151	Bajo	2
3179	1	104	22407.24927	1	92635.03762	50	1	1	32	53147.86921	0.425247501	Bajo	3
3180	1	104	7080.066098	1	70808.04964	50	1	2	24	90845.99224	0.160148116	Bajo	3
3181	0	104	11453.56741	1	62725.8652	50	2	2	16	32155.74844	0.363667977	Bajo	3
3183	0	17	9321.133285	1	46121.40231	50	1	2	15	24530.05347	0.477871566	Bajo	2
3195	0	85	36081.57948	1	76559.89006	50	3	2	30	33186.96883	0.353116393	Bajo	3
3200	1	114	28110.24817	1	219054.096	50	1	1	34	60072.9375	0.526134819	Bajo	4
3206	1	104	39364.33313	1	82193.74307	50	1	2	22	34663.62075	0.363992906	Bajo	3
3207	0	60	9954.234535	1	58242.3664	49	2	2	21	25638.99238	0.468219699	Bajo	3
3208	1	113	328.8014743	1	73873.44465	50	1	2	23	86695.59118	0.144644697	Bajo	3
3209	1	113	6844.588463	1	46411.24851	50	1	2	24	40064.47803	0.196814326	Bajo	2
3210	0	39	18697.27109	1	54405.95992	50	3	1	34	31920.27292	0.256060397	Bajo	3
3213	1	74	2317.578629	1	20581.89001	50	1	1	35	61528.70981	0.111681466	Bajo	2
3215	0	114	16318.76776	1	78862.19416	50	1	2	17	32003.79133	0.448341428	Bajo	3
3217	1	83	2144.228239	1	34512.85789	50	1	1	44	77960.9573	0.017918434	Bajo	2
3218	1	115	7913.563266	1	14802.54155	50	2	2	5	38127.31487	0.281951991	Bajo	1
3222	0	100	12280.76282	1	61210.25182	50	1	2	17	57926.97831	0.176731948	Bajo	3
3224	1	113	11035.47753	1	35817.72659	50	2	2	25	35901.31721	0.255849112	Bajo	2
3229	0	90	5410.250423	1	27370.23672	50	2	1	20	30575.85849	0.448136879	Bajo	2
3230	0	114	4532.375	1	28753.8485	50	1	2	28	42592.06996	0.349552536	Bajo	2
3231	1	114	23087.70043	1	174089.9278	50	2	1	24	163715.8064	0.247622948	Bajo	4
3235	0	51	4068.507763	1	21933.73861	50	2	2	20	31037.52971	0.244359981	Bajo	2
3237	0	52	4687.537013	1	44820.85811	20	1	2	18	8326.321645	0.310307885	Bajo	2
3238	0	17	3835.123006	1	89687.90985	50	3	2	32	18658.24515	0.282873485	Bajo	3
3240	1	95	6475.825746	1	73236.80517	50	2	2	27	56229.93059	0.331316349	Bajo	3
3243	0	55	43609.45201	1	194053.2396	50	2	1	42	41804.44494	0.408459447	Bajo	4
3247	0	71	18184.4814	1	36547.76508	50	1	2	15	19825.18295	0.671259142	Bajo	2
3249	0	114	14429.09587	1	82425.60153	49	1	2	7	25220.24035	0.473750805	Bajo	3
3250	1	104	9468.721625	1	57679.53265	50	1	1	10	73220.12746	0.175829663	Bajo	3
3251	0	104	13499.59228	1	40746.24516	51	1	2	48	38742.10318	0.286886134	Bajo	2
3252	0	104	6861.504926	1	25344.44686	50	2	2	8	16860.27934	0.587863777	Bajo	2
3254	0	91	25254.1178	1	137315.3168	50	1	1	7	53345.06545	0.312060972	Bajo	4
3255	0	70	6837.624751	1	51920.159	50	1	1	36	0	6517.37	Bajo	3
3256	1	28	7418.487871	1	38420.49159	50	2	2	37	46225.12087	0.326077039	Bajo	2
3257	1	14	6638.51518	1	206059.9302	50	1	1	23	33015.2921	0.571455625	Bajo	4
3261	0	39	3726.015863	1	20132.59198	50	3	2	16	14424.32567	0.361591476	Bajo	2
3262	0	9	46163.38358	1	334057.7954	50	2	2	45	44512.99343	0.431852296	Bajo	4
3263	1	39	27628.21568	1	65174.82104	50	1	1	38	48503.31754	0.171157985	Bajo	3
3270	0	17	3389.097262	1	13665.71588	50	3	2	10	14302.52799	0.426924574	Bajo	1
3271	0	63	7512.112345	1	41689.49699	50	2	2	29	9718.295172	0.686722368	Bajo	2
3272	0	32	22654.39383	1	124930.4906	49	2	1	23	43618.65044	0.470618302	Bajo	4
3273	1	60	18602.0972	1	210260.7379	50	2	2	1	44573.31228	0.296387602	Bajo	4
3276	1	90	55492.64902	1	264169.1595	50	2	1	37	68992.00787	0.570072969	Bajo	4
3277	0	34	5741.838547	1	22238.39683	50	1	2	36	8326.321645	0.773757314	Bajo	2
3281	0	104	46550.23408	1	262852.0227	50	2	1	34	70264.50367	0.607764057	Bajo	4
3283	1	111	1034.79499	1	6116.983962	49	3	1	18	32497.94194	0.361700457	Bajo	1
3285	1	113	13269.607	1	133410.0651	49	3	1	13	69236.76322	0.520030492	Bajo	4
3286	0	35	38523.43573	1	177638.396	49	1	2	8	39421.85025	0.5962404	Bajo	4
3288	0	46	21358.40541	1	62864.64264	49	1	2	1	22916.52416	0.487196295	Bajo	3
3289	0	104	3843.066691	1	13732.52609	50	2	2	34	29814.91296	0.268448041	Bajo	1
3295	0	28	3804.458303	1	45337.822	49	2	1	14	19320.59255	0.586295629	Bajo	2
3297	1	55	4695.272566	1	45986.61405	49	1	2	24	32140.66873	0.341820052	Bajo	2
3298	0	106	23823.69957	1	89082.06226	50	1	2	13	32079.1899	0.504725366	Bajo	3
3299	0	39	23213.51591	1	103411.7522	49	2	1	16	30716.21582	0.480329683	Bajo	4
3300	0	104	4205.758906	1	30072.8817	49	1	1	31	14589.04254	0.374253797	Bajo	2
3304	1	104	10009.23906	1	99553.13349	49	2	2	34	49397.66053	0.43845462	Bajo	3
3308	1	114	6540.843705	1	42976.17732	49	2	1	5	97431.187	0.138567279	Bajo	2
3311	1	115	15726.30996	1	90581.25638	49	3	2	14	47538.21589	0.316682446	Bajo	3
3316	0	114	10979.43235	1	32718.87098	49	2	2	8	33920.07489	0.386125778	Bajo	2
3321	0	104	13174.81468	1	69580.59429	49	2	2	18	32890.01448	0.251288002	Bajo	3
3324	1	114	12383.60289	1	36477.1796	49	2	1	7	82472.1115	0.241655883	Bajo	2
3328	1	104	35753.22896	1	212115.2795	49	2	2	16	52057.48994	0.443413477	Bajo	4
3330	1	114	12246.96458	1	71631.51025	49	1	1	16	37145.97354	0.515071355	Bajo	3
3332	0	35	3162.32646	1	33121.84589	49	1	2	28	33870.19584	0.291086339	Bajo	2
3333	0	46	22129.7522	1	113339.6813	49	1	2	4	32988.6126	0.650026021	Bajo	4
3334	1	104	11716.06745	1	60188.7888	49	1	2	11	42023.68077	0.313913548	Bajo	3
3336	1	113	3650.764773	1	43577.87384	49	1	1	26	53153.66909	0.272723087	Bajo	2
